ApplicationDate;requested_amount;has_co_adress;CivilStatus;NrOfChildren;age;Has_Co_Appl_Flag;UC_Req_L3M;UC_Req_L6M;UC_Req_L12M;Bureau_Score;Blanco_loan_debt;NumberOfLoans;Has_Mortgage;default_flag;income_year1;income_year2;refinance_flag;has_repayment_loan;has_creditcard_loan;gender;broker_id;NrOfCars
82019;100000;0;Single;0;22;0;4;7;13;5.7;294274;2;0;0;$242,400.00;$6,800.00;0;0;0;M;1;4
82019;400000;0;Cohabiting;0;60;0;3;9;15;8.7;410075;7;1;0;$374,600.00;$365,700.00;1;0;1;M;14;1
82019;310000;0;Single;1;53;0;4;6;14;4.6;290212;13;0;0;$266,400.00;$245,600.00;1;1;1;F;13;5
82019;370000;0;Married;0;55;0;4;5;14;20.7;315392;9;0;0;$242,000.00;$257,900.00;0;0;1;F;10;0
82019;10000;0;Married;1;45;0;3;5;6;0.9;45995;12;1;0;$227,900.00;$260,600.00;0;1;1;F;8;3
82019;10000;0;Married;0;27;0;5;8;14;14.6;24211;3;0;0;$403,700.00;$62,000.00;0;0;1;M;14;0
82019;400000;0;Married;0;60;0;18;30;48;2.1;329350;1;0;0;$146,200.00;$264,000.00;1;0;0;M;10;4
82019;290000;0;Cohabiting;0;52;0;3;8;11;15.6;247791;6;0;0;$245,600.00;$187,900.00;1;0;1;F;12;3
82019;250000;0;Single;0;28;0;6;6;6;6.3;328324;3;0;0;$168,700.00;$238,400.00;1;0;1;M;10;1
82019;400000;0;Single;0;51;0;3;9;13;14.7;485138;13;1;0;$360,100.00;$377,000.00;1;1;1;M;8;3
82019;90000;0;Single;0;20;0;12;12;22;4.4;0;1;0;1;$168,700.00;$35,900.00;1;0;0;M;1;1
82019;200000;0;Married;2;38;0;4;8;18;23.3;391976;10;0;0;$294,200.00;$264,200.00;1;1;1;F;16;4
82019;400000;0;Cohabiting;0;36;0;8;8;12;3.3;398;1;0;0;$156,400.00;$19,400.00;0;0;0;M;14;2
82019;90000;0;Married;0;48;0;12;12;30;6.9;52279;6;0;0;$469,000.00;$426,700.00;1;1;1;F;8;1
82019;340000;0;Cohabiting;2;42;0;16;18;34;17.3;310808;7;1;0;$413,300.00;$426,100.00;1;0;1;M;11;1
82019;50000;0;Married;1;58;0;1;1;3;1.3;36120;1;0;0;$150,900.00;$178,800.00;1;0;0;F;2;2
82019;300000;0;Cohabiting;1;32;0;20;32;54;20.2;215685;8;0;0;$315,500.00;$276,000.00;1;1;1;M;1;2
82019;70000;0;Single;0;62;0;12;18;20;16.4;29255;4;1;0;$251,200.00;$209,400.00;1;0;1;F;14;1
82019;100000;0;Single;0;60;0;9;10;10;3.5;0;1;0;0;$208,400.00;$155,000.00;0;0;1;F;7;1
82019;40000;0;Married;0;53;0;3;5;8;7;544928;12;1;0;$248,800.00;$261,500.00;0;0;1;F;1;1
82019;330000;0;Cohabiting;0;52;0;2;4;6;3.2;32229;6;0;0;$272,800.00;$250,900.00;1;1;1;F;8;4
82019;400000;0;Single;0;52;0;3;8;10;14.2;496750;4;0;0;$386,000.00;$377,400.00;1;1;1;M;12;4
82019;200000;0;Cohabiting;1;46;0;4;7;8;11.7;370658;15;1;0;$265,500.00;$271,400.00;1;0;1;F;8;4
82019;320000;0;Married;0;44;0;2;2;10;4.6;253907;8;1;1;$390,000.00;$245,600.00;1;0;1;M;2;4
82019;40000;1;Cohabiting;0;41;0;2;2;10;8.7;541450;9;0;0;$203,100.00;$251,700.00;0;0;1;M;14;5
82019;70000;0;Cohabiting;2;37;0;12;16;32;1.8;60577;7;1;0;$185,600.00;$60,100.00;1;1;0;F;8;2
82019;50000;0;Cohabiting;0;37;0;2;2;6;4.4;561845;13;0;0;$269,400.00;$270,500.00;0;1;1;F;8;1
82019;220000;0;Married;2;28;0;12;12;21;4.6;98293;3;0;0;$361,500.00;$44,300.00;0;0;1;M;10;0
82019;400000;0;Single;0;27;0;6;6;6;0.7;0;0;0;1;$309,100.00;$196,400.00;0;0;0;M;13;3
82019;140000;0;Married;0;58;0;12;12;16;11.8;241422;15;0;0;$127,000.00;$124,300.00;1;1;1;F;16;5
82019;400000;0;Single;0;53;0;3;4;7;9.8;570861;5;1;0;$810,400.00;$707,100.00;1;0;1;M;8;0
82019;40000;0;Single;0;50;0;8;8;14;12.8;106344;10;0;0;$180,400.00;$160,700.00;1;1;1;M;8;5
82019;170000;1;Single;0;50;0;3;3;6;11.5;70172;12;0;1;$186,300.00;$209,900.00;1;0;1;M;16;0
82019;80000;0;Cohabiting;0;50;0;8;18;24;14.9;634117;21;0;0;$310,800.00;$288,000.00;1;1;1;F;14;2
82019;120000;1;Single;0;49;0;3;4;7;12.7;274559;8;0;0;$281,700.00;$325,900.00;0;0;1;M;1;2
82019;350000;0;Married;0;46;0;6;6;21;2.1;606333;6;0;0;$356,100.00;$351,500.00;1;0;0;F;12;2
82019;290000;0;Married;2;45;0;2;5;10;14.8;519352;11;0;0;$352,000.00;$351,300.00;1;1;1;M;11;0
82019;100000;0;Single;1;44;0;6;8;29;21.6;125613;12;1;0;$295,600.00;$322,000.00;1;1;1;M;1;2
82019;250000;0;Single;0;43;0;3;4;8;18.6;220924;5;0;0;$280,100.00;$254,800.00;1;0;1;M;6;2
82019;100000;1;Single;0;42;0;1;4;7;15.9;183364;6;0;0;$209,400.00;$213,500.00;1;1;1;F;8;5
82019;40000;0;Single;0;39;0;5;5;10;20.9;188771;11;0;0;$352,500.00;$286,800.00;0;1;1;M;10;4
82019;20000;0;Cohabiting;0;32;0;3;3;6;3.6;330028;5;1;0;$266,300.00;$205,100.00;0;0;0;F;10;3
82019;80000;0;Cohabiting;0;31;0;2;3;5;8.4;447884;12;1;0;$358,100.00;$367,600.00;1;0;1;M;10;2
82019;260000;0;Cohabiting;0;31;0;5;8;8;0.4;103611;3;0;1;$353,800.00;$315,600.00;0;0;1;F;8;1
82019;100000;0;Married;0;30;0;2;4;7;4.3;134533;4;0;0;$255,200.00;$296,200.00;0;0;0;M;10;0
82019;60000;0;Cohabiting;2;30;0;1;1;13;24.3;226198;6;0;0;$217,500.00;$267,700.00;1;0;1;F;10;3
82019;360000;0;Single;0;28;0;5;5;35;1.5;0;1;0;0;$535,400.00;$31,600.00;0;0;0;M;10;4
82019;80000;0;Married;2;26;0;18;24;52;14.7;76370;3;0;0;$300,400.00;$78,200.00;0;0;1;M;16;1
82019;350000;0;Single;0;54;0;10;10;12;1.7;141640;2;0;0;$303,200.00;$307,200.00;1;0;0;F;2;1
82019;350000;0;Cohabiting;0;54;0;1;2;3;2.2;321612;11;1;0;$251,900.00;$192,300.00;1;1;1;F;2;1
82019;20000;0;Single;0;49;0;2;2;5;7.2;93634;9;1;0;$234,400.00;$157,600.00;0;0;1;F;10;4
82019;400000;0;Cohabiting;1;48;0;4;8;20;13.1;504324;12;0;0;$343,500.00;$346,800.00;1;1;1;M;12;5
82019;350000;0;Married;0;44;0;2;2;3;0.8;48000;1;0;0;$271,700.00;$265,500.00;0;0;0;F;12;1
82019;400000;0;Cohabiting;0;40;0;2;3;4;1.5;654605;17;1;0;$351,200.00;$346,800.00;1;0;1;M;10;4
82019;180000;0;Cohabiting;0;32;0;4;5;10;8.3;256556;4;0;0;$274,400.00;$250,100.00;0;0;1;M;2;5
82019;350000;0;Single;1;24;0;3;10;12;23.6;107979;5;0;0;$432,400.00;$234,000.00;1;1;1;F;10;0
82019;400000;0;Single;0;22;0;6;14;18;13.3;245652;3;0;0;;$347,300.00;1;0;1;M;14;2
82019;150000;0;Married;1;50;0;4;16;16;4.5;555414;7;1;0;$269,900.00;$153,600.00;0;0;0;M;10;4
82019;400000;0;Married;0;58;0;5;8;10;16.4;710894;12;0;0;;$311,700.00;1;0;1;M;13;6
82019;400000;0;Cohabiting;0;38;0;1;2;5;6.3;391931;10;0;0;$350,100.00;$305,300.00;1;1;1;F;14;4
82019;100000;0;Single;0;24;0;5;11;14;17.6;139888;10;0;0;$298,100.00;$292,000.00;1;0;1;M;1;2
82019;280000;0;Married;0;52;0;5;9;15;16.6;254133;11;0;0;$247,600.00;$264,700.00;0;0;1;F;10;1
82019;400000;0;Single;0;46;0;12;20;20;14.9;569021;15;0;0;$410,800.00;$494,800.00;1;0;1;M;8;6
82019;400000;0;Cohabiting;1;36;0;12;21;21;6.2;343810;5;0;1;$405,600.00;$408,200.00;1;1;1;M;10;3
82019;300000;0;Cohabiting;0;31;0;1;5;16;16.6;91660;4;0;1;$449,000.00;$587,500.00;1;0;1;M;10;0
82019;330000;0;Married;0;30;0;4;13;63;16.9;544389;15;1;0;$303,400.00;$349,300.00;1;0;1;M;14;3
82019;80000;0;Married;1;44;0;21;28;49;12.6;415077;8;0;0;$386,400.00;$457,400.00;1;1;1;M;14;4
82019;90000;0;Cohabiting;0;60;0;4;10;11;4.2;607189;14;0;1;$290,100.00;$283,100.00;1;0;1;F;10;4
82019;20000;0;Cohabiting;0;58;0;2;3;3;2.3;367905;21;1;0;$391,400.00;$358,800.00;0;1;1;M;10;4
82019;50000;0;Married;0;53;0;12;18;25;10.6;238262;10;0;0;$263,300.00;$270,000.00;0;0;1;F;10;4
82019;300000;0;Single;0;51;0;9;18;18;4.2;0;5;0;0;$160,000.00;$230,500.00;0;1;1;F;9;10
82019;200000;0;Married;0;49;0;4;12;44;23.8;44388;4;0;0;$124,200.00;$109,500.00;1;0;1;M;14;4
82019;90000;0;Single;0;46;0;8;8;8;3.6;466292;10;1;1;$315,000.00;$241,800.00;0;0;1;M;2;1
82019;175000;0;Single;2;43;0;2;2;5;0.6;145920;4;0;0;$357,800.00;$334,400.00;1;0;0;F;3;6
82019;150000;0;Cohabiting;3;42;0;5;5;6;19.3;345009;5;0;0;$285,200.00;$276,100.00;1;1;1;F;3;2
82019;200000;0;Married;0;42;0;6;10;15;4.9;644005;6;0;0;$428,000.00;$395,300.00;1;0;1;M;12;6
82019;40000;0;Cohabiting;0;35;0;2;3;8;9.7;579545;9;0;0;$256,700.00;$244,300.00;1;0;1;F;10;4
82019;20000;0;Married;1;34;0;18;28;48;13.1;77848;3;0;0;$236,100.00;$114,800.00;0;0;1;M;1;6
82019;180000;0;Cohabiting;0;62;0;1;3;5;10;549865;7;0;0;$162,200.00;$167,500.00;1;0;1;F;12;2
82019;180000;0;Single;0;62;0;20;20;20;0.8;0;5;0;0;$336,500.00;$295,600.00;0;1;0;F;14;2
82019;160000;0;Married;0;61;0;4;4;8;1.9;85734;2;0;1;$125,500.00;$120,300.00;0;0;1;F;10;0
82019;200000;0;Cohabiting;0;59;0;6;15;18;15.4;495488;18;1;0;$262,800.00;$262,100.00;0;0;1;F;1;4
82019;300000;0;Cohabiting;0;59;0;1;1;8;12.2;310156;10;0;0;$194,600.00;$218,600.00;1;0;1;F;6;2
82019;110000;0;Married;0;58;0;4;4;7;2.9;528304;9;1;0;$343,700.00;$393,800.00;0;0;1;M;10;1
82019;20000;0;Married;0;52;0;6;15;25;19.4;588608;11;0;0;$293,300.00;$305,000.00;1;1;1;F;1;2
82019;400000;0;Single;0;51;0;5;7;28;13.7;259465;6;0;1;$423,000.00;$420,800.00;1;0;1;M;11;2
82019;200000;1;Single;0;49;0;12;12;12;11.9;38500;4;0;1;$225,400.00;$176,500.00;1;0;1;M;8;3
82019;30000;0;Married;2;49;0;8;12;18;3.8;673567;11;1;0;$281,900.00;$143,300.00;0;1;1;M;1;5
82019;400000;0;Married;2;39;0;4;4;22;13.1;506129;18;0;0;$326,400.00;$386,300.00;1;1;1;M;2;5
82019;100000;1;Single;0;38;0;7;12;24;5.8;425315;9;0;0;$174,000.00;$176,700.00;0;0;1;M;1;2
82019;30000;0;Single;2;32;0;12;12;15;4;480431;5;0;1;$345,000.00;$257,900.00;0;0;0;M;8;10
82019;400000;0;Married;3;32;0;3;5;10;14.6;482901;13;0;0;$343,900.00;$508,800.00;1;1;1;M;8;1
82019;300000;0;Married;1;31;0;4;11;16;16.7;487265;13;1;0;$273,700.00;$156,600.00;1;1;1;F;2;1
82019;30000;0;Married;0;29;0;3;4;8;13.7;515914;6;0;0;$237,700.00;$246,900.00;0;0;1;F;8;0
82019;250000;0;Married;1;27;0;4;14;34;21.4;304060;9;0;0;$275,400.00;$281,300.00;1;1;1;M;1;1
82019;40000;1;Married;1;25;0;6;8;12;10;107192;4;0;0;$216,500.00;$100,700.00;0;0;1;F;8;5
82019;100000;0;Single;0;24;0;3;7;9;4.4;357622;7;1;0;$454,800.00;$437,600.00;1;1;1;M;8;3
82019;10000;0;Single;0;21;0;12;14;20;9.2;142843;3;0;0;;$72,500.00;0;0;1;M;10;0
82019;400000;0;Single;0;48;0;21;24;33;23.6;349062;8;0;0;$287,100.00;$265,600.00;1;1;1;F;8;4
82019;70000;0;Cohabiting;3;45;0;2;2;10;3.3;654196;15;1;0;$301,200.00;$263,800.00;1;1;1;M;10;2
82019;210000;0;Married;2;45;0;2;5;19;25;247108;8;1;1;$365,900.00;$184,900.00;0;0;1;M;10;1
82019;30000;0;Married;2;39;0;2;2;2;0.4;200229;8;0;0;$282,000.00;$277,900.00;0;1;0;F;8;5
82019;150000;0;Married;2;32;0;6;8;10;16.2;245049;11;0;0;$303,200.00;$265,800.00;1;1;1;M;14;1
82019;80000;0;Married;0;31;0;4;12;40;10.6;509526;11;0;0;$336,100.00;$349,500.00;0;1;1;M;10;1
82019;70000;0;Cohabiting;0;29;0;9;21;30;4.1;278539;11;1;0;$275,800.00;$269,400.00;1;1;1;M;8;4
82019;380000;0;Married;0;59;0;18;36;44;1.2;288920;13;1;0;$378,800.00;$327,600.00;1;1;0;F;14;3
82019;10000;0;Single;0;54;0;2;4;10;12;293511;9;1;1;$309,200.00;$313,200.00;0;0;1;F;8;8
82019;100000;0;Married;2;32;0;1;9;11;3;98825;3;1;0;$273,900.00;$233,400.00;0;1;0;M;1;6
82019;160000;0;Cohabiting;1;32;0;6;6;22;9.9;563660;12;0;0;$268,100.00;$264,300.00;1;1;1;M;8;1
82019;150000;0;Single;0;29;0;7;16;17;12.2;0;0;0;0;;$185,200.00;1;0;0;M;16;2
82019;80000;0;Single;0;44;0;14;20;33;5.6;22461;2;0;1;;$258,300.00;1;0;0;M;16;2
82019;400000;0;Single;0;24;0;6;8;14;3.2;663308;6;0;1;$280,100.00;$281,200.00;1;0;1;F;14;1
82019;350000;0;Single;1;55;0;1;2;6;0.6;493301;8;1;0;$269,800.00;$269,300.00;1;1;0;M;8;2
82019;60000;1;Cohabiting;1;45;0;3;3;11;19.8;582625;10;0;1;$236,400.00;$255,900.00;0;1;1;M;14;2
82019;400000;0;Married;2;40;0;1;2;3;2.4;599563;9;1;0;$356,500.00;$340,000.00;1;0;1;F;8;2
82019;300000;0;Single;0;21;0;9;12;27;2.6;0;1;1;0;$204,300.00;$8,600.00;0;0;0;F;8;1
82019;150000;0;Single;0;23;0;2;5;22;6.3;110210;8;0;0;$238,100.00;$192,500.00;1;0;1;M;10;3
82019;90000;0;Single;0;21;0;4;8;20;4.6;0;0;0;1;$261,100.00;$51,200.00;1;0;0;F;14;4
82019;250000;0;Single;0;32;0;6;6;16;14.1;235059;7;0;0;$241,300.00;$160,000.00;1;0;1;M;11;4
82019;400000;0;Single;0;27;0;7;8;10;13.7;496347;6;0;0;$365,500.00;$355,900.00;1;0;1;M;14;0
82019;350000;0;Single;0;32;0;6;6;6;0.5;0;0;0;1;$560,900.00;$226,400.00;0;0;0;M;8;2
82019;200000;0;Married;0;56;0;2;7;11;8.3;93190;8;0;0;$326,600.00;$306,800.00;1;1;1;F;14;3
82019;250000;1;Single;0;61;0;16;16;16;0.5;0;1;0;0;$175,100.00;$172,500.00;0;0;0;F;14;2
82019;210000;0;Married;0;60;0;5;6;8;4.5;605595;20;1;0;$267,300.00;$260,500.00;1;0;1;F;8;2
82019;240000;0;Married;3;51;0;1;3;3;2;78816;11;1;0;$251,100.00;$70,300.00;1;1;1;M;2;1
82019;250000;0;Married;2;51;0;1;4;5;2.7;438829;13;1;0;$127,600.00;$161,900.00;1;0;1;F;8;5
82019;400000;0;Married;0;46;0;4;4;14;13.3;238312;12;0;1;$180,200.00;$235,200.00;1;1;1;M;2;3
82019;200000;0;Cohabiting;2;46;0;6;12;22;6.7;562133;6;0;0;$275,800.00;$321,000.00;1;0;1;F;10;4
82019;60000;0;Married;1;43;0;11;13;25;20.2;397632;27;1;0;$218,100.00;$201,300.00;1;0;1;F;16;4
82019;100000;0;Married;1;43;0;2;4;8;6.3;183000;5;0;0;$171,500.00;$235,400.00;0;1;1;F;10;5
82019;40000;0;Married;1;37;0;5;9;14;5.7;28954;5;0;0;$264,000.00;$191,900.00;1;1;1;F;2;4
82019;200000;0;Single;0;36;0;2;2;5;4.2;444664;8;0;0;$286,700.00;$289,900.00;0;1;1;F;8;4
82019;400000;0;Cohabiting;1;34;0;5;5;6;9.2;656063;9;0;0;$307,000.00;$288,600.00;1;1;1;M;8;3
82019;300000;0;Cohabiting;0;33;0;3;3;5;5.9;160500;3;0;0;$180,900.00;$270,000.00;1;0;1;M;14;4
82019;150000;0;Married;2;31;0;2;3;7;17.2;593930;5;0;0;$233,600.00;$275,700.00;1;0;1;M;14;1
82019;10000;0;Married;1;31;0;5;6;8;6.5;108763;8;0;0;$241,500.00;$274,700.00;0;1;0;F;2;4
82019;160000;0;Single;0;29;0;4;5;6;7.3;509723;5;0;1;$263,100.00;$288,400.00;1;0;1;M;8;1
82019;100000;0;Single;0;28;0;6;7;9;25;205648;3;0;0;$414,000.00;$215,000.00;0;0;1;M;10;2
82019;300000;0;Single;0;24;0;3;4;11;13.3;30694;3;0;1;$200,600.00;$180,000.00;1;0;1;M;8;1
82019;80000;0;Single;0;23;0;2;12;16;20.3;83932;8;0;0;$185,900.00;$184,700.00;1;1;1;F;10;1
82019;400000;0;Cohabiting;0;61;0;1;2;5;5.4;710649;15;1;0;$297,800.00;$305,800.00;1;0;1;F;8;2
82019;400000;0;Single;0;56;0;2;2;10;3;123210;13;1;0;$378,200.00;$343,000.00;1;0;1;M;3;1
82019;10000;0;Single;1;52;0;1;2;5;3.1;375429;6;1;0;$393,600.00;$424,400.00;0;0;1;F;1;1
82019;20000;0;Married;0;51;0;2;3;6;2.3;426140;15;0;0;$261,900.00;$269,400.00;1;1;1;M;10;2
82019;310000;0;Cohabiting;0;47;0;4;8;12;10.8;327417;5;0;0;$339,600.00;$349,200.00;1;1;1;M;8;1
82019;400000;0;Married;1;41;0;1;3;5;8.3;277875;3;0;1;$153,900.00;$208,800.00;1;0;1;M;6;1
82019;400000;0;Cohabiting;2;38;0;3;7;9;4.8;560303;5;0;0;$384,400.00;$340,700.00;1;1;0;F;2;1
82019;240000;0;Cohabiting;1;37;0;2;8;14;4.9;495547;10;0;0;$263,500.00;$165,800.00;1;0;1;F;10;4
82019;230000;0;Married;0;35;0;4;6;8;1.9;457566;4;0;0;$217,800.00;$383,900.00;1;0;1;M;13;5
82019;230000;0;Single;0;32;0;33;33;33;1.1;0;0;0;1;$258,800.00;$244,900.00;0;0;0;M;14;4
82019;400000;0;Married;1;32;0;2;5;7;14;391623;9;0;0;$347,300.00;$288,100.00;1;1;1;M;11;5
82019;110000;0;Cohabiting;2;29;0;4;8;22;8.4;443148;8;1;0;$292,200.00;$333,400.00;1;0;0;M;10;8
82019;330000;0;Cohabiting;1;29;0;16;48;48;43.7;672331;10;0;0;$176,200.00;$206,700.00;0;1;1;M;3;3
82019;130000;0;Single;0;23;0;5;6;8;15.5;71746;4;0;0;$140,800.00;$199,500.00;1;0;1;M;14;5
82019;90000;0;Single;3;45;0;20;33;76;17.7;544933;9;1;0;$336,000.00;$291,800.00;1;1;1;M;16;0
82019;110000;0;Married;2;36;0;3;5;7;3.7;477124;5;0;0;$361,900.00;$60,600.00;0;0;1;M;14;8
82019;400000;0;Single;0;58;0;16;24;40;4.3;426619;5;0;0;$376,700.00;$369,300.00;1;0;1;M;11;4
82019;200000;0;Single;0;40;0;6;8;12;15;102070;5;0;0;$224,700.00;$223,100.00;1;1;1;M;14;2
82019;300000;0;Single;0;55;1;8;15;40;7.1;467971;12;0;0;$220,300.00;$368,000.00;1;1;1;F;1;2
82019;20000;0;Single;2;41;0;1;3;5;5.4;378486;9;1;0;$493,000.00;$526,100.00;1;0;1;F;10;0
82019;120000;0;Cohabiting;1;26;0;2;9;13;13.3;503484;5;0;0;$211,800.00;$321,000.00;0;0;1;M;2;2
82019;90000;0;Married;0;60;0;1;2;4;1.2;140939;16;1;0;$140,100.00;$154,100.00;1;0;1;M;16;3
82019;400000;0;Cohabiting;0;44;1;1;2;3;6.8;533788;6;0;0;$134,000.00;$169,500.00;1;0;1;M;13;3
82019;40000;0;Single;0;56;0;2;2;4;3.9;25880;6;1;0;$201,200.00;$234,900.00;0;0;1;M;10;5
82019;30000;0;Cohabiting;0;35;0;2;4;9;2.2;629151;5;0;0;$379,100.00;$405,300.00;0;0;0;M;10;2
82019;20000;0;Cohabiting;0;30;0;4;4;4;1.2;0;2;0;0;$216,200.00;$76,900.00;0;0;0;F;14;5
82019;200000;0;Single;0;42;0;12;12;12;0.5;0;0;0;1;$324,800.00;$348,600.00;0;0;0;M;10;1
82019;400000;0;Cohabiting;1;30;0;5;7;14;5.7;664866;9;1;0;$300,000.00;$430,800.00;1;0;1;M;10;3
82019;400000;0;Married;2;54;0;2;6;6;7.6;69731;5;0;0;$336,900.00;$354,200.00;0;1;1;M;10;1
82019;50000;1;Married;2;29;0;2;5;10;16.9;215857;7;1;0;$182,300.00;$150,900.00;1;1;1;F;2;2
82019;300000;0;Single;0;26;0;10;20;25;2.6;28750;1;0;0;$249,400.00;$184,800.00;0;0;0;M;14;0
82019;400000;0;Married;2;46;0;1;4;5;4.5;292417;4;0;0;$359,900.00;$309,600.00;1;0;1;M;3;3
82019;60000;0;Cohabiting;0;34;0;7;32;58;12.2;148945;6;1;1;$357,400.00;$757,500.00;0;0;1;M;10;1
82019;80000;0;Cohabiting;0;30;0;3;5;8;8.5;401068;5;0;0;$219,100.00;$321,100.00;1;0;1;F;10;5
82019;100000;0;Married;0;41;0;4;7;16;15.6;371500;8;0;0;$173,800.00;$75,600.00;1;0;1;F;10;5
82019;70000;0;Cohabiting;1;32;0;10;14;26;16.5;572218;11;0;0;;$358,700.00;0;1;1;M;10;10
82019;20000;0;Married;1;31;0;3;15;16;20.8;0;0;0;0;$203,800.00;$126,800.00;1;0;0;M;2;1
82019;10000;0;Married;0;40;0;13;16;26;10.3;352782;5;0;0;$373,300.00;$129,300.00;0;0;1;F;10;5
82019;80000;0;Married;0;30;0;1;5;12;7.2;599052;14;1;0;$345,900.00;$282,900.00;0;1;1;M;10;4
82019;350000;0;Single;0;40;0;2;3;4;4.3;182795;3;0;0;$272,400.00;$123,700.00;1;0;1;M;2;4
82019;60000;1;Married;2;40;0;5;8;9;2.7;377999;11;0;0;$348,900.00;$0.00;0;1;1;M;2;3
82019;250000;0;Cohabiting;0;47;0;21;21;28;0.9;117204;10;1;0;;$2,900.00;1;0;1;F;14;6
82019;310000;0;Married;0;55;0;3;4;5;5.2;193974;7;1;0;$174,700.00;$264,600.00;1;0;1;M;1;5
82019;100000;0;Single;0;24;0;30;40;50;2.8;96044;1;0;1;$226,900.00;$277,100.00;0;0;0;M;7;1
82019;180000;0;Cohabiting;0;62;0;1;2;2;2.5;249451;13;1;0;$278,700.00;$276,200.00;1;0;1;M;8;3
82019;100000;1;Married;1;56;0;30;30;30;3;0;0;0;1;$151,900.00;$324,000.00;0;0;0;M;3;3
82019;60000;0;Married;0;51;0;4;5;8;6.7;0;6;1;0;;$408,400.00;1;1;1;F;8;2
82019;400000;1;Married;0;51;0;8;24;40;0.9;157423;4;0;1;$237,300.00;$59,300.00;0;0;0;F;2;4
82019;300000;0;Married;0;48;0;2;6;14;10.2;151043;7;0;0;$403,900.00;$97,700.00;1;1;1;M;13;4
82019;70000;0;Cohabiting;1;47;0;10;14;22;12.3;459148;18;1;0;$197,800.00;$323,100.00;1;1;1;M;10;10
82019;60000;0;Married;0;41;0;1;5;8;3;368980;6;1;0;$287,800.00;$161,400.00;0;1;0;M;8;0
82019;100000;0;Married;2;37;0;3;6;7;6.9;295000;3;0;0;$317,400.00;$294,800.00;0;0;1;M;2;4
82019;10000;0;Married;2;37;0;3;3;15;17.5;105372;6;0;0;$273,800.00;$355,700.00;0;1;1;M;10;2
82019;360000;0;Cohabiting;2;36;0;2;3;6;9.4;324094;7;0;0;$337,200.00;$304,500.00;1;0;1;M;8;10
82019;200000;0;Married;1;31;0;2;4;11;8.1;625750;10;1;0;$335,800.00;$350,700.00;1;0;1;M;10;0
82019;240000;1;Married;1;30;0;5;5;15;3.9;669689;7;0;1;$335,100.00;$226,300.00;1;0;0;M;10;8
82019;50000;1;Single;0;30;0;3;5;31;19;625016;8;0;1;;$259,100.00;0;1;1;M;10;10
82019;300000;0;Married;0;27;0;1;3;8;13;494133;10;0;0;$216,700.00;$301,400.00;1;1;1;M;10;8
82019;50000;0;Married;0;27;0;3;4;10;8;157560;4;0;0;$365,200.00;$25,100.00;0;0;1;M;8;2
82019;100000;0;Single;0;24;0;6;12;24;14.1;195307;4;0;0;$197,400.00;$277,000.00;1;0;1;M;8;6
82019;90000;0;Single;0;22;0;20;28;42;16.8;54314;4;0;1;$211,100.00;$156,500.00;1;0;1;M;11;5
82019;30000;0;Single;0;20;0;2;2;2;0.7;0;0;0;0;$163,100.00;$58,600.00;0;0;0;F;10;4
82019;100000;0;Single;0;20;0;18;23;52;18.6;0;1;0;0;$141,000.00;$110,600.00;1;0;1;M;10;0
82019;10000;0;Single;0;53;0;1;2;5;2.3;166812;5;1;0;$306,500.00;$298,000.00;0;0;1;F;8;0
82019;150000;0;Single;0;52;0;3;5;6;9.3;654942;12;1;0;$310,500.00;$296,300.00;1;0;1;F;12;3
82019;10000;0;Single;2;51;0;18;29;40;9.3;537216;20;1;0;$456,900.00;$394,000.00;0;0;1;M;8;1
82019;350000;0;Married;2;50;0;3;21;27;7.3;622;2;0;1;$189,500.00;$136,100.00;0;0;1;M;10;2
82019;70000;0;Cohabiting;0;48;0;3;5;6;0.3;665628;18;1;0;$324,600.00;$473,400.00;0;0;1;M;10;4
82019;60000;0;Single;0;48;0;1;2;5;3.9;256012;8;1;0;;$212,500.00;1;1;1;M;10;2
82019;300000;0;Single;0;45;0;2;2;11;16.6;384642;14;0;0;$152,700.00;$243,100.00;1;0;1;M;10;6
82019;400000;0;Single;0;44;0;1;3;8;12;370612;9;0;0;$230,800.00;$240,100.00;1;0;1;M;13;5
82019;370000;0;Single;0;43;0;27;39;66;4.1;331276;7;0;0;$245,500.00;$274,300.00;1;1;1;F;13;2
82019;200000;0;Cohabiting;4;43;0;5;6;10;10;216936;7;1;0;$293,900.00;$135,900.00;1;1;1;M;8;4
82019;300000;0;Married;2;42;0;6;12;16;9.8;469698;16;0;0;$371,000.00;$217,100.00;1;1;1;F;14;3
82019;250000;0;Cohabiting;0;41;0;4;6;8;21.4;307780;6;0;0;$738,600.00;$444,700.00;0;0;1;M;1;4
82019;60000;1;Single;1;39;0;4;10;12;7.7;186916;3;0;0;$291,000.00;$269,000.00;0;0;1;M;8;4
82019;50000;0;Cohabiting;0;36;0;6;10;12;12.2;747;8;0;0;$258,500.00;$278,000.00;1;0;1;F;14;1
82019;400000;0;Married;2;36;0;2;3;6;7.4;595650;22;1;0;;$399,700.00;1;1;1;M;8;4
82019;60000;0;Single;0;31;0;6;10;11;16.6;107691;11;0;0;$246,200.00;$249,400.00;0;1;1;M;8;4
82019;350000;0;Cohabiting;0;31;0;8;8;28;7.6;0;3;0;0;$260,700.00;$102,700.00;1;1;1;F;9;4
82019;400000;0;Cohabiting;0;30;0;6;7;39;7;429357;8;0;1;$249,100.00;$211,600.00;1;0;1;F;14;5
